Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
cocoa-shea-butter-2,,,,,,,,8.8lbs,,,,,,,deny,manual,120.00,,true,true,,,,
argan-oil-body-butter-2,Argan Oil Body Butter,"<p>Made with Ecocert certified Argan oil, this beautiful body butter:</p>
<ol>
<li>Locks moisture into your skin;</li>
<li>Is a great remedy for chapped skin or cold weather skincare;</li>
<li>Is amazing for use on rough skin including feet care;</li>
<li>Is rich in Vitamins, Iron, Calcium, and Protein &amp; Oleic properties and safe for the whole family.</li>
</ol>
<p>Made with Argan oil and Cocoa-butter, this body butter provides top moisture for dry, itchy, skin as well as helps to soften hard, rough skin. With its naturally occurring rich deposits of Vitamins, Iron, Calcium, Protein &amp; Oleic properties, your skin would be so thankful.</p>
<p><strong>Ingredients</strong>: De-ionized water, Organic Cocoa-Butter, Organic Argan oil, Castor oil, Butyrospermum Parkii (Organic Shea Butter), Vegetable Glycerin, Glyceryl Stearate, Cetyl Alcohol (Coconut derived), Essential oil (Butterscotch)</p>",All Naturals Cosmetics,Bulk-Bath & Body,"Bulk-Bath & Body, Spas & Salons",true,Size,50lbs,,,,,,,deny,manual,350.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/Argan-Oil-Body-Butter.png,1,Argan Oil Body Butter,active
argan-oil-body-butter-2,,,,,,,,25lbs,,,,,,,deny,manual,200.00,,true,true,,,,
argan-oil-body-butter-2,,,,,,,,8.8lbs,,,,,,,deny,manual,100.00,,true,true,,,,
tea-tree-oil,Tea Tree Oil,"<p><strong>Shea “All Naturals” Tea Tree Oil</strong> is versatile and excellent for face, scalp, and skincare. It contains other oils including Sweet Almond Oil, Eucalyptus, Rosemary, and Lemon Peel Oil. This product is rich in antibacterial, antimicrobial, antiseptic, antiviral, balsamic, expectorant, fungicide, and insecticide properties, and every bathroom shelf should have one!</p>
<p><strong>Purposes:</strong></p>
<ol>
<li>Stimulates hair roots and unclogs hair follicles to improve hair and scalp health;</li>
<li>Supports the treatment of wounds, ringworm, cold sores, fungal infections, head lice, psoriasis, boils, itchy insect bites;</li>
<li>Relieves minor skin surface ailments and abrasions, from cuts and scrapes to acne;</li>
<li>Face steaming for a clearer brighter complexion to ensure reduced acne and pimples break-out;</li>
<li>Strengthens nails and rejuvenates the skin.</li>
</ol>
<p><strong>Skin Conditions:</strong> Dry, normal, oily, and skin with imperfections.</p>
<p><strong>Product Texture:</strong> Liquid oil</p>
<p><strong>Ingredients/Ingrédients:</strong> Prunus Amygdalus Dulcis (Organic Sweet Almond) Oil, Vitis Vinifera (Organic Grape Seed) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita, (Peppermint) Oil, Eucalyptus oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Medica Limonum (Lemon) Peel Oil</p>
<p><strong>The Direction for Use:</strong> For occasional use only- to treat acne, pimples, infections, and abrasions, wash skin area, and apply topically. For scalp care, wash hair and scalp, pat hair, and apply on the scalp. The product may be further diluted with a carrier oil if too strong.</p>
<p>For <strong>undiluted pure tea tree oil</strong>,<a href=""https://allnaturalscosmetics.com/product/tea-tree-essential-oil/""> go here</a></p>
<p><strong>Size:</strong> 100ml</p>",All Naturals Cosmetics,Butters & Moisturizers,"Butters & Moisturizers, Family Body Care, Family Hair Care, Hair oils / Lotions & Sprays",true,Title,Default Title,,,,,,,deny,manual,15.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/teaTree2.jpg,1,Tea Tree Oil,active
tea-tree-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/teaTree1.jpg,2,Tea Tree Oil,
tea-tree-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/tee_tree2.jpg,3,Tea Tree Oil,
sheaargan-oilsheaargan-oilsheaargan-oil,Argan-Shea Oil,"<p>Shea “All Naturals” <strong>Argan-Shea Oil </strong>is a heavenly combination of non-comedogenic oils- Shea Butter, Argan, Olive, Broccoli, Avocado, and Sweet Almond oils formulated to reduce dryness, improve skin tone and keep skin younger and fresher looking. It absorbs very fast into the skin, sealing in moisture, and can be used by the whole family including newborns and older adults.</p>
<p><strong>Purpose:</strong></p>
<ol>
<li>Nourishes skin with essential nutrients;</li>
<li>Infuses skin with moisturizers that hydrate;</li>
<li>Revives skin from dryness, excessive sun exposure, and balances skin’s uneven tone;</li>
<li>Slows the skin-aging process;</li>
<li>An excellent hair conditioner.</li>
</ol>
<p><strong>Skin Conditions:</strong> Normal, Dry, extremely dry, sensitive, maturing, scaly, flaky, chapped, eczema, and symptoms of psoriasis.</p>
<p><strong>Hair Types:</strong> All hair types and textures (curly, wave, kinky, natural, chemically-treated, and colored).</p>
<p><strong>Hair Conditions:</strong> Dry, damaged, brittle, breaking, split ends, healthy</p>
<p><strong>Product Texture:</strong> Liquid oil</p>
<p><strong>Argan-Shea: </strong>Orange oil</p>
<p><strong>What it does not contain:</strong> Petrolatum, Paraffin, Mineral Oil, harmful preservatives.</p>
<p><strong>The Direction for Use:</strong> Wash face and skin, rinse well and follow with Argan-Shea oil. For hair care, apply it directly on the scalp and hair.</p>
<p><strong>Ingredient/Ingrédients: </strong>Capric/Caprylic Triglycerides (Coconut), Organic Argania Spinosa (Argan) Kernel Oil, Organic Prunus amygdalus Dulcis (Sweet Almond oil), Organic Butyrospermum Parkii (Shea Butter) Brassica Oleracea Italica (Broccoli)  Seed Oil, Persea Gratissima (Avocado) Oil, Organic Olea Europaea (Olive) Fruit Oil, Aroma.</p>
<p><strong>Size:</strong> 100ml</p>",All Naturals Cosmetics,Butters & Moisturizers,"Butters & Moisturizers, Family Body Care",true,Title,Default Title,,,,,,,deny,manual,25.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/aso1.jpg,1,Argan-Shea Oil,active
sheaargan-oilsheaargan-oilsheaargan-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/aso2.jpg,2,Argan-Shea Oil,
sheaargan-oilsheaargan-oilsheaargan-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/aso3.jpg,3,Argan-Shea Oil,
100-black-jamaican-castor-oil,100% Black Jamaican Castor Oil,"<p>The Shea &#8220;All Naturals&#8221; <strong>Jamaican Black Castor Oil</strong> is organic, with its beans roasted to perfection and just what your hair and skin needs! Our brand is organic, vegan, super hydrating, has more ash content, and contains no salt. It supplies valuable nutrients to hair follicles, preventing hair breakage, dry, itchy scalp, and patchy skin conditions among other benefits</p>
<p><strong>Purpose:</strong></p>
<ol>
<li>Moisturizes hair and promotes luxurious and healthy locks and scalp;</li>
<li>Improves thinning hair edges. With Omega 6 &amp; 9 fatty acids in JBCO, it strengthens thin and easily breakable hair;</li>
<li>Strengthens hair roots, improving blood flow to the scalp which in turn stimulates new hair growth;</li>
<li>Treats irritated scalp, dandruff, split ends, dry, frizzy hair &amp; scalp conditions, the appearance of bald spots (alopecia), and damages from chemically treated hair;</li>
<li>Nourishes and thickens hair including eyebrows;</li>
<li>Adds luster and shine to hair;</li>
<li>Nourishes skin and unclogs pores to treat acne, pimples and reduce the appearance of wrinkles, dry skin, blemishes, sunburn, and scars;</li>
<li>Relieves aches and pains- great for aromatherapy treatment.</li>
</ol>
<p>.<strong>Skin Conditions:</strong> Normal, Dry, extremely dry, scaly, flaky, chapped, eczema, and symptoms of psoriasis.</p>
<p><strong>Hair Types:</strong> All hair types and textures (curly, wave, kinky, natural, chemically-treated, and colored).</p>
<p><strong>Hair Conditions:</strong> Dry, damaged, brittle, breaking, split ends, healthy</p>
<p><strong>Product Texture:</strong> Liquid dark Brown-Black oil</p>
<p><strong>Aroma:</strong>  Unscented</p>
<p><strong>Note:</strong> <em>This product can be used on its own or add to skin/hair care products!</em></p>
<p><strong>The Direction for Use:</strong></p>
<p>For hot oil hair treatment- massage All Naturals&#8217; Jamaican Black Castor oil into scalp and hair. Cover with a plastic cap and go under the hairdryer for 25-30 minutes. Shampoo and style using your preferred hair grooming products such as our Hair and  Scalp oil and the Shea Butter leave-in conditioner.</p>
<p>For daily use, massage on the scalp, running fingers to hair tips concentrating on problem areas. You need not rinse or wash out.</p>
<p>For Acne treatment- To open your pores, steam your face with hot water, covering your head with a towel for about 10 minutes. Wipe off excess oil and apply our Black Jamaican Castor oil to your face. Let sit for a few minutes, then wash with warm water. Complete by rinsing with cold water to close the pores.</p>
<p>To relieve pain and aches- Slightly heat and massage All Naturals Black Jamaican Castor oil in a circular motion to increase the absorption of the oil by your skin. Wrap the area with a cotton cloth for a few minutes to keep warm.</p>
<p><strong>Ingredient/Ingrédient:</strong> Ricinus Communis (Castor Seed) oil – 100% Black Jamaican Castor oil</p>
<p><strong>Size:</strong> 100ml</p>",All Naturals Cosmetics,Family Hair Care,"Family Hair Care, Hair oils / Lotions & Sprays",true,Title,Default Title,,,,,,,deny,manual,12.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/bjco1.jpg,1,100% Black Jamaican Castor Oil,active
100-black-jamaican-castor-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/bjco4.jpg,2,100% Black Jamaican Castor Oil,
100-black-jamaican-castor-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/bjco3.jpg,3,100% Black Jamaican Castor Oil,
100-black-jamaican-castor-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/bjco2.jpg,4,100% Black Jamaican Castor Oil,
100-black-jamaican-castor-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/bjco5.jpg,5,100% Black Jamaican Castor Oil,
capric-caprillic-triglycerides-oil,Capric/Caprillic Triglycerides oil,"<p><strong>Capric/Caprillic Triglycerides Oil</strong></p>
<p><strong>Botanical Name:</strong> Capric/Caprillic Triglycerides</p>
<p><strong>Appearance:</strong> very light</p>
<p><strong>Description:</strong> A very light oil that has won the heart of many manufacturers in the production of skin care products including massage oils, lotions and creams.</p>
<p><strong>Common Uses:</strong> Capric/Caprillic Triglycerides Oil is easily absorbed into the skin and hence heavily used in manufacturing of body &amp; massage therapy oils and lotions.</p>
<p><strong>Shelf Life:</strong>  1-2 years</p>",All Naturals Cosmetics,Raw Materials,Raw Materials,true,Size,50lbs,,,,,,,deny,manual,185.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/Capric_Caprillic-Triglycerides-oil.png,1,Capric/Caprillic Triglycerides oil,active
capric-caprillic-triglycerides-oil,,,,,,,,25lbs,,,,,,,deny,manual,125.00,,true,true,,,,
capric-caprillic-triglycerides-oil,,,,,,,,Gallon,,,,,,,deny,manual,65.00,,true,true,,,,
grape-seed-carrier-oil,Grape seed Carrier oil,"<p>Pressed from Grapes, this oil is abundant in omega 6 and 3 fatty acids, vitamins C, D &amp; E and will help to:</p>
<ol>
<li>Reduce wrinkles and scars</li>
<li>Tighten skin</li>
<li>Treat acne</li>
<li>Moisturize skin-balancing dry and oily patches on the skin</li>
<li>Tone skin- oil penetrates pores and cleanse the skin</li>
<li>Massage skin</li>
<li>Reduce appearance of stretch marks- due to its vitamin C, E and fatty acids</li>
<li>Reduce dandruff and dry scalp conditions without the greasy feel</li>
<li>Support hair growth- due to its linoleic acid content</li>
</ol>
<p>Known in the personal care industry as a carrier oil, grape seed oil helps to develop creams and lotion with no tacky, greasy after feel. With all these benefits, it is of no wonder that it is a favourite with many manufacturing facilities.</p>
<p><strong>Extraction Method:</strong> Cold Pressed.</p>
<p><strong>Shelf Life</strong>: 2-3 years with proper storage conditions (cool/cold) Please keep all oils including Grape seed oil out of direct sunlight.</p>",All Naturals Cosmetics,Raw Materials,Raw Materials,true,Size,50lbs,,,,,,,deny,manual,275.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/grape-seed-carrier-oil_50.jpg,1,Grape seed Carrier oil,active
grape-seed-carrier-oil,,,,,,,,25lbs,,,,,,,deny,manual,150.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Grape-Seed-Carrier-Oil_50.jpg,2,Grape seed Carrier oil,
grape-seed-carrier-oil,,,,,,,,Gallon,,,,,,,deny,manual,37.75,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Grape-Seed-Carrier-Oil_25.jpg,3,Grape seed Carrier oil,
grape-seed-carrier-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Grape-Seed-oil_gal.jpg,4,Grape seed Carrier oil,
hi-oleic-safflower-oil,Hi-Oleic Safflower Oil,"<p><strong>Hi-Oleic Safflower oil.</strong></p>
<p><strong>Botanical Name:</strong> Carthamus tinctorius<br />
<strong>Extraction Method:</strong> Cold Pressed<br />
<strong>Description:</strong> Safflower Oil is the first choice amongst manufacturers for cosmetics requiring Moisturizing Oil. It is also very popular in massage blends as it is easily absorbed, and can be washed from clothing easily. There are two types of safflower that produce different kinds of oil: one high in monounsaturated fatty acid (oleic acid) and the other high in polyunsaturated fatty acid (linoleic acid). Currently the predominant oil market is for the former, which is lower in saturates than olive oil and this is the type that we offer.</p>
<p><strong>Color:</strong> Light yellow<br />
<strong>Aromatic Description:</strong> Safflower Oil is odourless.<br />
<strong>Common Uses:</strong> safflower is heavily used in manufacturing and massage therapy</p>
<p><strong>Absorption:</strong> Safflower is easily absorbed.<br />
<strong>Shelf life:</strong> Safflower is quick to go rancid; users can expect a shelf life of 6 Months to 1 Year with proper storage conditions (cool, out of direct sunlight). Refrigeration after opening is recommended.</p>
<p><strong>Cautions:</strong> None Known.</p>",All Naturals Cosmetics,Raw Materials,Raw Materials,true,Size,50lbs,,,,,,,deny,manual,160.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/hi-oleic-safflower-oil.jpg,1,Hi-Oleic Safflower Oil,active
hi-oleic-safflower-oil,,,,,,,,25lbs,,,,,,,deny,manual,90.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/7ac90f2ddaf025678cb573a4d9b2f610.jpg,2,Hi-Oleic Safflower Oil,
hi-oleic-safflower-oil,,,,,,,,Gallon,,,,,,,deny,manual,42.00,,true,true,,,,
neem-oil,Neem Oil,"<p>Neem Oil – Original to Africa and Indian and used in Ayurvedic Medicine. It is also reputed for its antiseptic, dermatological and dental properties. It is rich in fatty acids and glycerides and together with its healing properties, provides an excellent natural moisturizing base for skin care formulation. This oil aid in the healing of topical skin disorders such as eczema, psoriasis, rashes, burns and acne.</p>
<p><strong>Color:</strong> Yellowish brown to dark greenish brown liquid.</p>
<p><strong>Aromatic Description:</strong> Neem Carrier Oil has a pungent, earthy, green musty smell.</p>
<p><strong>Common Uses:</strong> up to 10% is recommended in skin care formulations.</p>
<p><strong>Consistency:</strong> Neem Carrier Oil is very viscous, and it gets solid in the cold.</p>
<p>INCI: Azadirachta Indica</p>",All Naturals Cosmetics,Raw Materials,Raw Materials,true,Size,50lbs,,,,,,,deny,manual,650.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/neem-oil_50.jpg,1,Neem Oil,active
neem-oil,,,,,,,,25lbs,,,,,,,deny,manual,350.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Neem-Oil_50.jpg,2,Neem Oil,
neem-oil,,,,,,,,Gallon,,,,,,,deny,manual,85.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Neem-Oil_25.jpg,3,Neem Oil,
neem-oil,,,,,,,,,,,,,,,,,,,,,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Neem-Oil_gal2.jpg,4,Neem Oil,
organic-glycerin-non-gmo,Organic Glycerin (Non-GMO),"<p>Our Vegetable Glycerin is Organic USP Grade, Kosher, GMO and allergen-free and:</p>
<ol>
<li>Soluble in both water and alcohol;</li>
<li>Excellent for use in lip balms, shampoos, soaps, creams, cosmetics, toothpaste and pharmaceuticals;</li>
<li>Excellent for dry skin and eczema targeted personal care products;</li>
<li>Invaluable as a natural-source ingredient with emollient properties that can soften and soothe the skin.</li>
</ol>",All Naturals Cosmetics,Raw Materials,Raw Materials,true,Size,50lbs,,,,,,,deny,manual,300.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/organic-glycerin-non-gmo_25.jpg,1,Organic Glycerin (Non-GMO),active
organic-glycerin-non-gmo,,,,,,,,25lbs,,,,,,,deny,manual,175.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Organic-Glycerin-Non-GMO_50.jpg,2,Organic Glycerin (Non-GMO),
organic-glycerin-non-gmo,,,,,,,,Gallon,,,,,,,deny,manual,75.00,,true,true,https://allnaturalscosmetics.com/wp-content/uploads/raw-material-2/Organic-Glycerin-Non-GMO_25.jpg,3,Organic Glycerin (Non-GMO),
